id,type,status,message,activity_date,customer_login_id,updated_at
4173,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:18:35'), member1=None)",154,2024-08-07 07:05:23.765
4174,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:19:06'), member1=None)",154,2024-08-07 07:05:23.765
4175,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:20:23'), member1=None)",170,2024-08-07 07:05:23.765
4176,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:26:56'), member1=None)",223,2024-08-07 07:05:23.765
4177,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:27:47'), member1=None)",223,2024-08-07 07:05:23.765
4178,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:29:40'), member1=None)",223,2024-08-07 07:05:23.765
4179,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:30:27'), member1=None)",223,2024-08-07 07:05:23.765
4180,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:30:37'), member1=None)",223,2024-08-07 07:05:23.765
4181,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:30:49'), member1=None)",219,2024-08-07 07:05:23.765
4182,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:36:53'), member1=None)",223,2024-08-07 07:05:23.765
4183,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:38:05'), member1=None)",154,2024-08-07 07:05:23.765
4184,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:38:33'), member1=None)",154,2024-08-07 07:05:23.765
4185,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:38:49'), member1=None)",135,2024-08-07 07:05:23.765
4186,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:42:28'), member1=None)",170,2024-08-07 07:05:23.765
4187,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:42:43'), member1=None)",188,2024-08-07 07:05:23.765
4188,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:43:32'), member1=None)",135,2024-08-07 07:05:23.765
4189,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:43:43'), member1=None)",223,2024-08-07 07:05:23.765
4190,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:43:44'), member1=None)",170,2024-08-07 07:05:23.765
4191,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:43:53'), member1=None)",135,2024-08-07 07:05:23.765
4192,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:44:45'), member1=None)",154,2024-08-07 07:05:23.765
4193,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:44:49'), member1=None)",219,2024-08-07 07:05:23.765
4194,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:45:23'), member1=None)",170,2024-08-07 07:05:23.765
4195,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:45:53'), member1=None)",170,2024-08-07 07:05:23.765
4196,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:46:01'), member1=None)",170,2024-08-07 07:05:23.765
4197,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:46:30'), member1=None)",219,2024-08-07 07:05:23.765
4198,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:46:37'), member1=None)",219,2024-08-07 07:05:23.765
4199,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:47:25'), member1=None)",224,2024-08-07 07:05:23.765
4200,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:51:09'), member1=None)",144,2024-08-07 07:05:23.765
4201,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:51:57'), member1=None)",144,2024-08-07 07:05:23.765
4202,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:53:10'), member1=None)",170,2024-08-07 07:05:23.765
4203,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 02:53:19'), member1=None)",223,2024-08-07 07:05:23.765
4204,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:53:23'), member1=None)",228,2024-08-07 07:05:23.765
4205,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:55:16'), member1=None)",170,2024-08-07 07:05:23.765
4206,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 02:56:55'), member1=None)",223,2024-08-07 07:05:23.765
4207,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:04:09'), member1=None)",224,2024-08-07 07:05:23.765
4208,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:04:55'), member1=None)",224,2024-08-07 07:05:23.765
4209,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:05:10'), member1=None)",170,2024-08-07 07:05:23.765
4210,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:06:50'), member1=None)",219,2024-08-07 07:05:23.765
4211,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:07:03'), member1=None)",188,2024-08-07 07:05:23.765
4212,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:07:40'), member1=None)",219,2024-08-07 07:05:23.765
4213,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:07:54'), member1=None)",224,2024-08-07 07:05:23.765
4214,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:08:08'), member1=None)",154,2024-08-07 07:05:23.765
4215,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:09:01'), member1=None)",188,2024-08-07 07:05:23.765
4216,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:09:12'), member1=None)",223,2024-08-07 07:05:23.765
4217,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:09:12'), member1=None)",219,2024-08-07 07:05:23.765
4218,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:12:16'), member1=None)",188,2024-08-07 07:05:23.765
4219,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:15:53'), member1=None)",219,2024-08-07 07:05:23.765
4220,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:16:26'), member1=None)",224,2024-08-07 07:05:23.765
4221,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:16:40'), member1=None)",154,2024-08-07 07:05:23.765
4222,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:16:47'), member1=None)",228,2024-08-07 07:05:23.765
4223,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:17:02'), member1=None)",170,2024-08-07 07:05:23.765
4224,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:17:16'), member1=None)",170,2024-08-07 07:05:23.765
4225,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:17:32'), member1=None)",170,2024-08-07 07:05:23.765
4226,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:18:01'), member1=None)",223,2024-08-07 07:05:23.765
4227,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:18:23'), member1=None)",170,2024-08-07 07:05:23.765
4228,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:20:47'), member1=None)",170,2024-08-07 07:05:23.765
4229,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:21:55'), member1=None)",170,2024-08-07 07:05:23.765
4230,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:22:14'), member1=None)",154,2024-08-07 07:05:23.765
4231,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:23:18'), member1=None)",154,2024-08-07 07:05:23.765
4232,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:24:52'), member1=None)",135,2024-08-07 07:05:23.765
4233,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:25:08'), member1=None)",135,2024-08-07 07:05:23.765
4234,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:25:17'), member1=None)",135,2024-08-07 07:05:23.765
4235,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:25:44'), member1=None)",135,2024-08-07 07:05:23.765
4236,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:26:02'), member1=None)",135,2024-08-07 07:05:23.765
4237,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:26:27'), member1=None)",135,2024-08-07 07:05:23.765
4238,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:28:25'), member1=None)",135,2024-08-07 07:05:23.765
4239,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:28:35'), member1=None)",224,2024-08-07 07:05:23.765
4240,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:28:39'), member1=None)",135,2024-08-07 07:05:23.765
4241,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:28:49'), member1=None)",135,2024-08-07 07:05:23.765
4242,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:28:53'), member1=None)",135,2024-08-07 07:05:23.765
4243,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:28:58'), member1=None)",135,2024-08-07 07:05:23.765
4244,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:29:06'), member1=None)",135,2024-08-07 07:05:23.765
4245,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:29:11'), member1=None)",228,2024-08-07 07:05:23.765
4246,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:29:12'), member1=None)",135,2024-08-07 07:05:23.765
4247,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:29:18'), member1=None)",135,2024-08-07 07:05:23.765
4248,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:29:26'), member1=None)",219,2024-08-07 07:05:23.765
4249,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:29:28'), member1=None)",135,2024-08-07 07:05:23.765
4250,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:30:00'), member1=None)",224,2024-08-07 07:05:23.765
4251,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:30:10'), member1=None)",224,2024-08-07 07:05:23.765
4252,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:33:03'), member1=None)",223,2024-08-07 07:05:23.765
4253,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:35:54'), member1=None)",135,2024-08-07 07:05:23.765
4254,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:36:08'), member1=None)",135,2024-08-07 07:05:23.765
4255,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:36:13'), member1=None)",223,2024-08-07 07:05:23.765
4256,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:37:23'), member1=None)",135,2024-08-07 07:05:23.765
4257,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:39:38'), member1=None)",219,2024-08-07 07:05:23.765
4258,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:42:52'), member1=None)",221,2024-08-07 07:05:23.765
4259,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:43:33'), member1=None)",221,2024-08-07 07:05:23.765
4260,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:44:52'), member1=None)",221,2024-08-07 07:05:23.765
4261,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:46:45'), member1=None)",221,2024-08-07 07:05:23.765
4262,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:47:27'), member1=None)",223,2024-08-07 07:05:23.765
4263,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:48:54'), member1=None)",221,2024-08-07 07:05:23.765
4264,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:49:07'), member1=None)",221,2024-08-07 07:05:23.765
4265,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:49:20'), member1=None)",221,2024-08-07 07:05:23.765
4266,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:49:52'), member1=None)",221,2024-08-07 07:05:23.765
4267,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:50:59'), member1=None)",218,2024-08-07 07:05:23.765
4268,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:51:08'), member1=None)",221,2024-08-07 07:05:23.765
4269,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:51:20'), member1=None)",221,2024-08-07 07:05:23.765
4270,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:53:06'), member1=None)",188,2024-08-07 07:05:23.765
4271,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:53:10'), member1=None)",221,2024-08-07 07:05:23.765
4272,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:53:23'), member1=None)",221,2024-08-07 07:05:23.765
4273,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:53:44'), member1=None)",221,2024-08-07 07:05:23.765
4274,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:54:01'), member1=None)",221,2024-08-07 07:05:23.765
4275,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:54:17'), member1=None)",221,2024-08-07 07:05:23.765
4276,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:54:39'), member1=None)",221,2024-08-07 07:05:23.765
4277,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:55:14'), member1=None)",221,2024-08-07 07:05:23.765
4278,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 03:55:32'), member1=None)",221,2024-08-07 07:05:23.765
4279,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:56:02'), member1=None)",221,2024-08-07 07:05:23.765
4280,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 03:56:25'), member1=None)",223,2024-08-07 07:05:23.765
4281,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:01:54'), member1=None)",219,2024-08-07 07:05:23.765
4282,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:03:27'), member1=None)",188,2024-08-07 07:05:23.765
4283,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:09:42'), member1=None)",170,2024-08-07 07:05:23.765
4284,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:10:49'), member1=None)",219,2024-08-07 07:05:23.765
4285,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:17:02'), member1=None)",221,2024-08-07 07:05:23.765
4286,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:25:31'), member1=None)",221,2024-08-07 07:05:23.765
4287,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 04:28:55'), member1=None)",221,2024-08-07 07:05:23.765
4288,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:28:58'), member1=None)",224,2024-08-07 07:05:23.765
4289,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 04:29:11'), member1=None)",224,2024-08-07 07:05:23.765
4290,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:29:16'), member1=None)",224,2024-08-07 07:05:23.765
4291,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 04:29:39'), member1=None)",224,2024-08-07 07:05:23.765
4292,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:29:41'), member1=None)",221,2024-08-07 07:05:23.765
4293,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:31:32'), member1=None)",191,2024-08-07 07:05:23.765
4294,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:31:57'), member1=None)",223,2024-08-07 07:05:23.765
4295,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:33:11'), member1=None)",221,2024-08-07 07:05:23.765
4296,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 04:36:19'), member1=None)",223,2024-08-07 07:05:23.765
4297,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:36:53'), member1=None)",223,2024-08-07 07:05:23.765
4298,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:54:52'), member1=None)",219,2024-08-07 07:05:23.765
4299,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 04:59:36'), member1=None)",191,2024-08-07 07:05:23.765
4300,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:02:39'), member1=None)",219,2024-08-07 07:05:23.765
4301,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:04:24'), member1=None)",224,2024-08-07 07:05:23.765
4302,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 05:04:41'), member1=None)",224,2024-08-07 07:05:23.765
4303,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:04:48'), member1=None)",224,2024-08-07 07:05:23.765
4304,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 05:05:10'), member1=None)",224,2024-08-07 07:05:23.765
4305,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:12:35'), member1=None)",229,2024-08-07 07:05:23.765
4306,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 05:13:32'), member1=None)",229,2024-08-07 07:05:23.765
4307,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:13:41'), member1=None)",191,2024-08-07 07:05:23.765
4308,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:17:09'), member1=None)",229,2024-08-07 07:05:23.765
4309,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:32:39'), member1=None)",230,2024-08-07 07:05:23.765
4310,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:36:21'), member1=None)",230,2024-08-07 07:05:23.765
4311,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:40:15'), member1=None)",229,2024-08-07 07:05:23.765
4312,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 05:49:31'), member1=None)",219,2024-08-07 07:05:23.765
4313,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 06:05:27'), member1=None)",231,2024-08-07 07:05:23.765
4314,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 06:15:40'), member1=None)",231,2024-08-07 07:05:23.765
4315,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 06:15:53'), member1=None)",231,2024-08-07 07:05:23.765
4316,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 06:16:00'), member1=None)",231,2024-08-07 07:05:23.765
4317,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 06:16:06'), member1=None)",231,2024-08-07 07:05:23.765
4318,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 06:16:17'), member1=None)",231,2024-08-07 07:05:23.765
4319,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 06:16:24'), member1=None)",231,2024-08-07 07:05:23.765
4320,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 06:17:30'), member1=None)",231,2024-08-07 07:05:23.765
4321,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 06:17:33'), member1=None)",231,2024-08-07 07:05:23.765
4322,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 06:18:03'), member1=None)",231,2024-08-07 07:05:23.765
4323,LOGOUT,Y,Logged out successfully.,"Row(member0=Timestamp('2022-04-13 06:18:08'), member1=None)",231,2024-08-07 07:05:23.765
4324,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 09:10:44'), member1=None)",217,2024-08-07 07:05:23.765
4325,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 09:25:12'), member1=None)",217,2024-08-07 07:05:23.765
4326,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 09:27:05'), member1=None)",232,2024-08-07 07:05:23.765
4327,LOGIN,Y,Logged in successfully.,"Row(member0=Timestamp('2022-04-13 11:44:59'), member1=None)",219,2024-08-07 07:05:23.765
