id,channel,is_used,module_id,booking_id,feature_id,merchant_id,request_type,requested_date,customer_login_id,txn_initiate_type,accessible_channel_id,updated_at
716,MOBILE,Y,,zVZ+uilmXSxvUNDS0yvKaY7fqdnfg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-23 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
717,MOBILE,Y,,aoX=RJnc4Ouwe2IRD+Lw18w2gzJ8g==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-23 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
718,MOBILE,Y,,/H4t2DAcd7wUnzUOLcRqP2Tu7vTaw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-23 17:24:06'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
719,MOBILE,Y,,WkEViGEAQA5E/UXQFP16xtdkdL7rw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-23 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
720,MOBILE,Y,,cUE2AMQOaz5we6qkdlCGBw8c1b1HA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-23 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
721,MOBILE,Y,,8hIiau+JTcQQC4jqTuN4rV3sJg4YQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-23 19:46:06'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
722,MOBILE,Y,,7mUumnPUPTiQqLAEdg+7OKR1O4kdQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-24 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
723,MOBILE,Y,,AI+dm9RGdO9hbW1jXcL+CQJJShcSA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-24 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
724,MOBILE,Y,,DBxP27c5vOme+FLpTZJqUF46tpZrw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-24 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
725,MOBILE,Y,,tTvFt8mhc1A814t/Es5c1njZgt6hQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-24 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
726,MOBILE,Y,,l8XIPlvSmDhIWZ9kbotiuepSdMdHA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-24 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
727,MOBILE,Y,,34kym+lxiznQfaAylCi4aHPpu0uRQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-24 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
728,MOBILE,Y,,fdTn/jLrxzVFyP42rbRW6a+hisPTQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-25 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
729,MOBILE,Y,,EiLuyAxjrbs49TxvFvffLLHVebrMg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-25 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
730,MOBILE,Y,,843+UuWD4w7CeIp6Mzjw9GmQY2oxg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-25 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
731,MOBILE,Y,,s04=vZ6g3lGQU2dnZsQIAz6ozn+5A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-25 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
732,MOBILE,Y,,ZysSqyJXoztwS3CHAicIwpOsFq+gw==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-25 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
733,MOBILE,Y,,Bsg3iGNR9x6aDorLmdaOinw0+Qegg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-25 19:46:05'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
734,MOBILE,Y,,T=JWe1cFIJHqh+K+vWW8cyVHZOXiw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-26 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
735,MOBILE,Y,,qJV29xaXnTcl1JA7lMPlmNZJWcnmA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-26 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
736,MOBILE,Y,,DWmRfKjbnWFj8VjViYKmOnj9DG1Tg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-26 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
737,MOBILE,Y,,P+WsEMas1x9ZfNT1sS8kdN3o0Kcvg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-26 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
738,MOBILE,Y,,7RDiWVf8aUwTV8FtpbrU3QDZR0QPg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-26 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
739,MOBILE,Y,,Mra/OEg6szSlJfQPT7wifm+EkDEGQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-26 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
740,MOBILE,Y,,VI3Yu84FjhqV6rjbv1pjX/KHon5fQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-27 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
741,MOBILE,Y,,,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-27 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
742,MOBILE,Y,,dR1XDxbbEYlUMHHmEpuCZIRcnCXsQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-28 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
743,MOBILE,Y,,LUR0xP4cPHO25emv720/AcgQgJ/Eg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-28 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
744,MOBILE,Y,,D/RLKM5+ylqltZW/0a8KaM9ks0eHw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-28 17:24:06'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
745,MOBILE,Y,,1QXIgdWFabZ8tz29eRIopzu7acoTQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-28 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
746,MOBILE,Y,,xpcnNfpT6geeTn/4rlCGlmH/LlizQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-28 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
747,MOBILE,Y,,,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-28 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
748,MOBILE,Y,,GBHbtAlibIqfhXpksxNbbImmruO6w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-29 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
749,MOBILE,Y,,UspEAhOiGJ8s0UpvxgcaaBpw7uh1g==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-29 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
750,MOBILE,Y,,TqLPGWED/MjeGZtg+TJKVudX1gbzA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-29 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
751,MOBILE,Y,,HxvqXlnSBd0Fb2NE/8h1oaJ94MO9g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-29 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
752,MOBILE,Y,,y0ppSSPFfBTlAtQmPjuwSOR1Go1Mg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-29 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
753,MOBILE,Y,,EKzp9PVfZSfXCi8YpyZFBgLSiXfpQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-29 19:46:06'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
754,MOBILE,Y,,U/im3YqAhuVUG75lUNIUCGbDxuE1w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-30 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
755,MOBILE,Y,,LoJlnk/U9s15pXb4+gu+v5WehE+eA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-06-30 15:30:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
756,MOBILE,Y,,Dp/gMZbx+f5ApegnnN9AelHNQ1ssA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-30 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
757,MOBILE,Y,,TpBvUu6B8eGe0AwFB4QsyZ2CNnNfw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-06-30 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
758,MOBILE,Y,,rXPDgrac9/H3LJHfnI58xJwXqmGgQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-06-30 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
759,MOBILE,Y,,Koecx4uCcy1VNAC+lCz1MX8jk0bzA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-01 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
760,MOBILE,Y,,RIkYVPaBo9KV0XN+bGDZW6t+cshag==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-01 15:30:09'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
761,MOBILE,Y,,dnASnGLdew7jSaZLsjvep+XFgnw4Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-01 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
762,MOBILE,Y,,ICQKh4i7gNSbECNX+S+TwnQE0NRlw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-01 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
763,MOBILE,Y,,eallR1ao+gBN8TyAjTikABdeCLmWg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-01 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
764,MOBILE,Y,,tgIxdENPcCSBK/ozIQOILNcI9L+Yg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-01 19:46:07'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
765,MOBILE,Y,,KT4dKcQw0b/MT3u6SRSqzDhV2wPIg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-02 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
766,MOBILE,Y,,yGgv9Oo9n3Dy2tW7vi3PbH/BgXvag==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-02 15:30:09'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
767,MOBILE,Y,,DVT2E1lc/VysSX2PajvXr5R873SAw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-02 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
768,MOBILE,Y,,fnZ3AIKzRJ7vbf/qIIyu7MQ1QJuFA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-02 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
769,MOBILE,Y,,+vB+v9M8Bn1WqDDiOJJLYK7tIZigA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-02 17:57:06'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
770,MOBILE,Y,,+x1xnccGv6KO9vz7KKIUD8+P8ePIg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-02 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
771,MOBILE,Y,,n1bARh2ZAfsRNeIFLIXxnoYf/5xyA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-03 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
772,MOBILE,Y,,L2mUzZE5Ul8neKxxIetHzXDVWbE8g==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-03 15:30:13'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
773,MOBILE,Y,,HH/3CFQ5rbGzsRtmdBq1nLvhJBcfQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-03 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
774,MOBILE,Y,,G37mmLjbnObBWca5GinpWyhxBawZw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-03 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
775,MOBILE,Y,,6OU0FVgyqVlcpuDi84324gqT788WQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-03 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
776,MOBILE,Y,,EQOP7lPH0VhcgV0zwc8Zezf3lYdmA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-03 19:46:06'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
777,MOBILE,Y,,Ye5XMehwZwygGkOFPSuvvPnrVAyuA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-04 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
778,MOBILE,Y,,UkFfEE5AAAIEBq77MaxyjOFJfFKkQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-04 15:30:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
779,MOBILE,Y,,iu0qyY8wTQIiHAnSUbZfZmeKJLTRQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-04 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
780,MOBILE,Y,,y1IGp9HWietrJYT1A4Gh5/AjvfuPA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-04 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
781,MOBILE,Y,,U7E4GmK0lGf97rKKaouE6HtdXgkuQ==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-04 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
782,MOBILE,Y,,7rC97SfxDTjJAMFwEgmmV7zHGV4bQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-04 19:46:05'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
783,MOBILE,Y,,uTesUerxQZ1kfpxZDvAEli9bBubGg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-05 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
784,MOBILE,Y,,Q7pxijOOrltQ7I2RHpUSbwHMRAyeg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-05 15:30:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
785,MOBILE,Y,,jd+5JG/kw8CI1/kjZF2K+Z5DaseyA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-05 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
786,MOBILE,Y,,+hy3/up7PJPMIT1ikCcDPJPRVfPHg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-05 17:25:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
787,MOBILE,Y,,JXtOQ1QGTqArRILBhrzBjJbtyxWtg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-05 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
788,MOBILE,Y,,rBf+sWnJdlUcb1s955xqHPKwX4XRw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-05 19:46:03'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
789,MOBILE,Y,,TpCpD5GYr18Il+P2HNSXpNRaZcnjg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-06 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
790,MOBILE,Y,,sizJpLM0E41YHb2h5JheArtoysuOQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-06 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
791,MOBILE,Y,,AV56Jt=OPjGlaQ6IL9Du7TGyofzKg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-06 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
792,MOBILE,Y,,l4TzT40RNLugUG7gprWnGV5604HAA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-06 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
793,MOBILE,Y,,TOsTP+TJ75iVDEZs/JX+68DG/gWhg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-06 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
794,MOBILE,Y,,9T5xSsnI7Zr96RG3fG/D7OHem2C1A==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-06 19:46:02'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
795,MOBILE,Y,,uRB2S0HOpsYcFvfC9snS10ckT3C5Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-07 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
796,MOBILE,Y,,u1/ODU8wIwdRCDZHvKvaUjYL0OStQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-07 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
797,MOBILE,Y,,fOMC9g9EN+Y9uNBTPXCd45AFmywrA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-07 17:24:06'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
798,MOBILE,Y,,n2O4EyDBKit1gBkEEv8Sipp7PcmoA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-07 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
799,MOBILE,Y,,MElPqVpgk1Ttp4fiZnz0aUPuBcquA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-07 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
800,MOBILE,Y,,IHa8Q7A9RrFmPrIV9WO/wKcNwUHHQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-08 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
801,MOBILE,Y,,RtRfxpI49UI1HQXOlrngvDalCMWyA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-08 15:30:07'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
802,MOBILE,Y,,WOavu9QY90gi0Ou8PsA1jkEKTYPcA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-08 17:24:02'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
803,MOBILE,Y,,03MdgP40jzvJPZ/9uXAj29DU12zVQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-08 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
804,MOBILE,Y,,vt4HgiGTZnSrBGD9hPOjyL2OyoOig==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-08 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
805,MOBILE,Y,,p5shn5u47zGBjC8j0CQ+PlcqoEm7Q==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-08 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
806,MOBILE,Y,,ZxQRxv=sujMhAMnCHqXz3Zr68fHZw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-09 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
807,MOBILE,Y,,uQo2pgk2OzgTg8Tt+TOp5ysfD9v+g==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-09 15:30:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
808,MOBILE,Y,,Q16xYSSYJ7YvVYfdPNNPUTurFgy5w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-09 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
809,MOBILE,Y,,dfCLkD6OfEkIelMUg+e9UM7kinGbA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-09 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
810,MOBILE,Y,,41PC22IetapkZVkjYL69lqucmZDfA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-09 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
811,MOBILE,Y,,Nm8vZL8mGdtq9+4npNiIM+Z1SIe0w==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-09 19:46:06'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
812,MOBILE,Y,,11piJmA14xUYNQQo2O6VkuZiC2rkA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-10 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
813,MOBILE,Y,,oyn2eVb/lIGerN7AEAce/qhT8MLqg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-10 15:30:08'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
814,MOBILE,Y,,nY7Y/kNOmh2K7iGSyajYRqeCBtPaA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-10 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
815,MOBILE,Y,,Jc1ZMWu2hIdR20UbE+u84xce/pEBw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-10 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
816,MOBILE,Y,,DdU=Bodj/aLMQueMsEyhBgWiKJRuA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-10 17:57:04'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
817,MOBILE,Y,,bHzvByrI09S6fvarf+utl9GQcJQDw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-10 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
818,MOBILE,Y,,xbhgjeuFbTmbC15Qqdms5r+JPLRZQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-11 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
819,MOBILE,Y,,l+Li+ocLz4pMNyo7A4JjYDoYWX9Zg==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-11 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
820,MOBILE,Y,,ek984Vi2gtRhJnQfyarSyj6bDzgBA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-11 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
821,MOBILE,Y,,PeGySuXDzj9kwSo4Ii639ZIvxgqFA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-11 17:25:01'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
822,MOBILE,Y,,UUfJXgBueE0mWSgcz82sbyw1mE7/g==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-11 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
823,MOBILE,Y,,z7mflaILJOsIvzalKszqMQ4WTAhTg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-11 19:46:05'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
824,MOBILE,Y,,AaT9PerTOUjIGbaBdZdEDb0t9QBOw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-12 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
825,MOBILE,Y,,XB44XlikrxKa/d/++4b3gjBu2XbZQ==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-12 15:30:03'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
826,MOBILE,Y,,abfRsizg03lnhPpNi3NzHrFPFWFtA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-12 17:24:03'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
827,MOBILE,Y,,P4a=amFKLtdDkEJs0nnOfg4iP0jAA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-12 17:25:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
828,MOBILE,Y,,jvOA/xDRRoc1NqcPRxpd7G0FR+/BA==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-12 17:57:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
829,MOBILE,Y,,9FMQZAAiZZlUpS9DKBks1MmIthxEg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-12 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
830,MOBILE,Y,,nDytilpbJnppvZxkErFqQt/eDMGjA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-13 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
831,MOBILE,Y,,xGUZcY52dp7lEp+X1VOgnJ2qsE84w==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-13 15:30:06'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
832,MOBILE,Y,,MQ/hfz5I6DXd/FM0FennAkRkZ04GA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-13 17:24:05'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
833,MOBILE,Y,,hGxs1ssZm9fzV6LsrVoPBm/IPmITg==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-13 17:25:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
834,MOBILE,Y,,cq1orjq+kwCKSLG54RtmVBOMDTw1A==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-13 17:57:03'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
835,MOBILE,Y,,jiORPs7tDbt2OGGMM7kUE7DnbFEDA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-13 19:46:04'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
836,MOBILE,Y,,DpLU6mI0dPThLm0ex9zbRgBsSXrrQ==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-14 15:30:02'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
837,MOBILE,Y,,/1zCGuhLSXNYna5hwBplzlwQ7TIYA==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-14 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
838,MOBILE,Y,,BC9vxIXnLYN0QmGDv66UaYpDrVFsA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-14 17:24:04'), member1=None)",229,,2.0,2024-08-07 07:05:28.893
839,MOBILE,Y,,6ZkGg9cHhh/4RrWL8UenSQCMY4xDA==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-14 17:25:02'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
840,MOBILE,Y,,qQEeznHx3maL3fSmffDg9gzspVTIg==,4.0,1.0,NORMAL,"Row(member0=Timestamp('2022-07-14 17:57:05'), member1=None)",161,,2.0,2024-08-07 07:05:28.893
841,MOBILE,Y,,IeUDle=n4E9Xi3M2vQiQggP7vtm4g==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-14 19:46:06'), member1=None)",194,,2.0,2024-08-07 07:05:28.893
842,MOBILE,Y,,dxKA51BKJWnaD6VrE5OPEgnxZAtKw==,5.0,,NORMAL,"Row(member0=Timestamp('2022-07-15 15:30:04'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
843,MOBILE,Y,,Z+A7hB/H2MH2ohEdPwKKn4JxgAKPw==,4.0,3.0,NORMAL,"Row(member0=Timestamp('2022-07-15 15:30:05'), member1=None)",219,,2.0,2024-08-07 07:05:28.893
