id,active,added_by,added_date,migration_id,login_blocked,login_channel,last_login_date,request_attempt,last_modified_by,login_block_date,login_block_mode,customer_login_id,last_modified_date,login_block_remarks,accessible_channel_id,old_login_access_channel_id,updated_at
854,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,632,,,1,,2024-08-07 07:05:24.452
855,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,633,,,1,,2024-08-07 07:05:24.452
856,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,634,,,1,,2024-08-07 07:05:24.452
857,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,635,,,1,,2024-08-07 07:05:24.452
858,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,636,,,1,,2024-08-07 07:05:24.452
859,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,637,,,1,,2024-08-07 07:05:24.452
860,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,638,,,1,,2024-08-07 07:05:24.452
861,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,2,,,,639,,,1,,2024-08-07 07:05:24.452
862,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,640,,,1,,2024-08-07 07:05:24.452
863,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,641,,,1,,2024-08-07 07:05:24.452
864,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,642,,,1,,2024-08-07 07:05:24.452
865,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,643,,,1,,2024-08-07 07:05:24.452
866,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,644,,,1,,2024-08-07 07:05:24.452
867,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,645,,,1,,2024-08-07 07:05:24.452
868,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,646,,,1,,2024-08-07 07:05:24.452
869,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,647,,,1,,2024-08-07 07:05:24.452
870,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,648,,,1,,2024-08-07 07:05:24.452
871,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,649,,,1,,2024-08-07 07:05:24.452
872,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,650,,,1,,2024-08-07 07:05:24.452
873,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,651,,,1,,2024-08-07 07:05:24.452
874,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,652,,,1,,2024-08-07 07:05:24.452
875,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,653,,,1,,2024-08-07 07:05:24.452
876,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,654,,,1,,2024-08-07 07:05:24.452
877,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,655,,,1,,2024-08-07 07:05:24.452
878,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,656,,,1,,2024-08-07 07:05:24.452
879,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,657,,,1,,2024-08-07 07:05:24.452
880,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,658,,,1,,2024-08-07 07:05:24.452
881,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,659,,,1,,2024-08-07 07:05:24.452
882,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,660,,,1,,2024-08-07 07:05:24.452
883,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,661,,,1,,2024-08-07 07:05:24.452
884,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,662,,,1,,2024-08-07 07:05:24.452
885,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,663,,,1,,2024-08-07 07:05:24.452
886,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,664,,,1,,2024-08-07 07:05:24.452
887,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,665,,,1,,2024-08-07 07:05:24.452
888,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,666,,,1,,2024-08-07 07:05:24.452
889,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,667,,,1,,2024-08-07 07:05:24.452
890,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,668,,,1,,2024-08-07 07:05:24.452
891,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,669,,,1,,2024-08-07 07:05:24.452
892,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,670,,,1,,2024-08-07 07:05:24.452
893,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,671,,,1,,2024-08-07 07:05:24.452
894,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,672,,,1,,2024-08-07 07:05:24.452
895,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,673,,,1,,2024-08-07 07:05:24.452
896,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,674,,,1,,2024-08-07 07:05:24.452
897,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,675,,,1,,2024-08-07 07:05:24.452
898,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,676,,,1,,2024-08-07 07:05:24.452
899,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,677,,,1,,2024-08-07 07:05:24.452
900,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,678,,,1,,2024-08-07 07:05:24.452
901,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,679,,,1,,2024-08-07 07:05:24.452
902,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,680,,,1,,2024-08-07 07:05:24.452
903,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,681,,,1,,2024-08-07 07:05:24.452
904,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,682,,,1,,2024-08-07 07:05:24.452
905,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,683,,,1,,2024-08-07 07:05:24.452
906,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,684,,,1,,2024-08-07 07:05:24.452
907,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,685,,,1,,2024-08-07 07:05:24.452
908,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,686,,,1,,2024-08-07 07:05:24.452
909,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,687,,,1,,2024-08-07 07:05:24.452
910,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,688,,,1,,2024-08-07 07:05:24.452
911,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,689,,,1,,2024-08-07 07:05:24.452
912,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,690,,,1,,2024-08-07 07:05:24.452
913,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,691,,,1,,2024-08-07 07:05:24.452
914,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,692,,,1,,2024-08-07 07:05:24.452
915,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,693,,,1,,2024-08-07 07:05:24.452
916,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,694,,,1,,2024-08-07 07:05:24.452
917,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,695,,,1,,2024-08-07 07:05:24.452
918,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,696,,,1,,2024-08-07 07:05:24.452
919,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,697,,,1,,2024-08-07 07:05:24.452
920,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,698,,,1,,2024-08-07 07:05:24.452
921,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,699,,,1,,2024-08-07 07:05:24.452
922,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,700,,,1,,2024-08-07 07:05:24.452
923,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,701,,,1,,2024-08-07 07:05:24.452
924,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,702,,,1,,2024-08-07 07:05:24.452
925,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,703,,,1,,2024-08-07 07:05:24.452
926,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,704,,,1,,2024-08-07 07:05:24.452
927,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,705,,,1,,2024-08-07 07:05:24.452
928,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,706,,,1,,2024-08-07 07:05:24.452
929,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,707,,,1,,2024-08-07 07:05:24.452
930,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,708,,,1,,2024-08-07 07:05:24.452
931,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,709,,,1,,2024-08-07 07:05:24.452
932,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,710,,,1,,2024-08-07 07:05:24.452
933,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,711,,,1,,2024-08-07 07:05:24.452
934,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,712,,,1,,2024-08-07 07:05:24.452
935,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,713,,,1,,2024-08-07 07:05:24.452
936,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,714,,,1,,2024-08-07 07:05:24.452
937,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,715,,,1,,2024-08-07 07:05:24.452
938,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,716,,,1,,2024-08-07 07:05:24.452
939,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,717,,,1,,2024-08-07 07:05:24.452
940,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,718,,,1,,2024-08-07 07:05:24.452
941,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,719,,,1,,2024-08-07 07:05:24.452
942,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,720,,,1,,2024-08-07 07:05:24.452
943,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,721,,,1,,2024-08-07 07:05:24.452
944,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,722,,,1,,2024-08-07 07:05:24.452
945,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,723,,,1,,2024-08-07 07:05:24.452
946,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,724,,,1,,2024-08-07 07:05:24.452
947,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,725,,,1,,2024-08-07 07:05:24.452
948,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,726,,,1,,2024-08-07 07:05:24.452
949,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,727,,,1,,2024-08-07 07:05:24.452
950,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,728,,,1,,2024-08-07 07:05:24.452
951,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,729,,,1,,2024-08-07 07:05:24.452
952,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,730,,,1,,2024-08-07 07:05:24.452
953,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,731,,,1,,2024-08-07 07:05:24.452
954,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,732,,,1,,2024-08-07 07:05:24.452
955,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,733,,,1,,2024-08-07 07:05:24.452
956,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,734,,,1,,2024-08-07 07:05:24.452
957,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,735,,,1,,2024-08-07 07:05:24.452
958,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,736,,,1,,2024-08-07 07:05:24.452
959,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,737,,,1,,2024-08-07 07:05:24.452
960,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,738,,,1,,2024-08-07 07:05:24.452
961,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,739,,,1,,2024-08-07 07:05:24.452
962,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,740,,,1,,2024-08-07 07:05:24.452
963,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,741,,,1,,2024-08-07 07:05:24.452
964,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,742,,,1,,2024-08-07 07:05:24.452
965,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,743,,,1,,2024-08-07 07:05:24.452
966,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,744,,,1,,2024-08-07 07:05:24.452
967,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,745,,,1,,2024-08-07 07:05:24.452
968,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,746,,,1,,2024-08-07 07:05:24.452
969,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,747,,,1,,2024-08-07 07:05:24.452
970,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,748,,,1,,2024-08-07 07:05:24.452
971,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,749,,,1,,2024-08-07 07:05:24.452
972,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,750,,,1,,2024-08-07 07:05:24.452
973,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,751,,,1,,2024-08-07 07:05:24.452
974,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,752,,,1,,2024-08-07 07:05:24.452
975,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,753,,,1,,2024-08-07 07:05:24.452
976,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,754,,,1,,2024-08-07 07:05:24.452
977,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,755,,,1,,2024-08-07 07:05:24.452
978,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,756,,,1,,2024-08-07 07:05:24.452
979,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,757,,,1,,2024-08-07 07:05:24.452
980,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,758,,,1,,2024-08-07 07:05:24.452
981,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,759,,,1,,2024-08-07 07:05:24.452
982,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,760,,,1,,2024-08-07 07:05:24.452
983,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,761,,,1,,2024-08-07 07:05:24.452
984,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,762,,,1,,2024-08-07 07:05:24.452
985,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,763,,,1,,2024-08-07 07:05:24.452
986,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,764,,,1,,2024-08-07 07:05:24.452
987,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,765,,,1,,2024-08-07 07:05:24.452
988,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,766,,,1,,2024-08-07 07:05:24.452
989,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,767,,,1,,2024-08-07 07:05:24.452
990,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,768,,,1,,2024-08-07 07:05:24.452
991,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,769,,,1,,2024-08-07 07:05:24.452
992,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,770,,,1,,2024-08-07 07:05:24.452
993,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,771,,,1,,2024-08-07 07:05:24.452
994,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,772,,,1,,2024-08-07 07:05:24.452
995,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,773,,,1,,2024-08-07 07:05:24.452
996,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,774,,,1,,2024-08-07 07:05:24.452
997,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,775,,,1,,2024-08-07 07:05:24.452
998,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,776,,,1,,2024-08-07 07:05:24.452
999,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,777,,,1,,2024-08-07 07:05:24.452
1000,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,778,,,1,,2024-08-07 07:05:24.452
1001,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,779,,,1,,2024-08-07 07:05:24.452
1002,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,780,,,1,,2024-08-07 07:05:24.452
1003,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,781,,,1,,2024-08-07 07:05:24.452
1004,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,782,,,1,,2024-08-07 07:05:24.452
1005,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,783,,,1,,2024-08-07 07:05:24.452
1006,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,784,,,1,,2024-08-07 07:05:24.452
1007,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,785,,,1,,2024-08-07 07:05:24.452
1008,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,786,,,1,,2024-08-07 07:05:24.452
1009,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,787,,,1,,2024-08-07 07:05:24.452
1010,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,788,,,1,,2024-08-07 07:05:24.452
1011,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,789,,,1,,2024-08-07 07:05:24.452
1012,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,790,,,1,,2024-08-07 07:05:24.452
1013,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,791,,,1,,2024-08-07 07:05:24.452
1014,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,792,,,1,,2024-08-07 07:05:24.452
1015,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,793,,,1,,2024-08-07 07:05:24.452
1016,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,794,,,1,,2024-08-07 07:05:24.452
1017,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,795,,,1,,2024-08-07 07:05:24.452
1018,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,796,,,1,,2024-08-07 07:05:24.452
1019,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,797,,,1,,2024-08-07 07:05:24.452
1020,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,798,,,1,,2024-08-07 07:05:24.452
1021,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,799,,,1,,2024-08-07 07:05:24.452
1022,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,800,,,1,,2024-08-07 07:05:24.452
1023,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,801,,,1,,2024-08-07 07:05:24.452
1024,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,802,,,1,,2024-08-07 07:05:24.452
1025,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,803,,,1,,2024-08-07 07:05:24.452
1026,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,804,,,1,,2024-08-07 07:05:24.452
1027,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,805,,,1,,2024-08-07 07:05:24.452
1028,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,806,,,1,,2024-08-07 07:05:24.452
1029,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,807,,,1,,2024-08-07 07:05:24.452
1030,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,808,,,1,,2024-08-07 07:05:24.452
1031,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,809,,,1,,2024-08-07 07:05:24.452
1032,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,810,,,1,,2024-08-07 07:05:24.452
1033,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,811,,,1,,2024-08-07 07:05:24.452
1034,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,812,,,1,,2024-08-07 07:05:24.452
1035,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,813,,,1,,2024-08-07 07:05:24.452
1036,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,814,,,1,,2024-08-07 07:05:24.452
1037,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,815,,,1,,2024-08-07 07:05:24.452
1038,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,816,,,1,,2024-08-07 07:05:24.452
1039,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,817,,,1,,2024-08-07 07:05:24.452
1040,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,818,,,1,,2024-08-07 07:05:24.452
1041,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,819,,,1,,2024-08-07 07:05:24.452
1042,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,820,,,1,,2024-08-07 07:05:24.452
1043,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,821,,,1,,2024-08-07 07:05:24.452
1044,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,822,,,1,,2024-08-07 07:05:24.452
1045,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,823,,,1,,2024-08-07 07:05:24.452
